Vlucht_id;Datum;Dag;Maand;Jaar;Vertrektijd;Vertrektijd_uur;Plandatum;Plandag;Planmaand;Planjaar;Plantijd;Plantijd_uur;VertragingMin;Terminal;Gate;Plangate;Gatewisselafstand;Shops;Operatie;Faciliteiten;Maatschappijnaam;RH;FXX;VVN;Drukte;BezettingPercentage;Passagiers;Vliegtuigmerk;Vliegtuigtype;Vliegtuigcapaciteit;Bouwjaar;Bestemming_plaats;Bestemming_land
26519;2013-06-22;22;6;2013;18:43:00.0000000;18;2013-06-22;22;6;2013;16:40:00.0000000;16;123;A;A3;A3;0;4,9;4,8;5,5;Cathay Pacific Airways;29;190;49;27;89;134;Boeing;737-700;150;2000;Rome;Italy
23678;2013-06-22;22;6;2013;21:22:00.0000000;21;2013-06-22;22;6;2013;19:08:00.0000000;19;134;E;E4;E4;0;6,5;3,8;8,3;Alitalia;29;190;49;27;78;324;Boeing;747-400P;416;1994;Shanghai;China
26520;2013-06-22;22;6;2013;22:03:00.0000000;22;2013-06-22;22;6;2013;19:56:00.0000000;19;127;E;E2;E2;0;6,7;3,5;7,3;transavia.com;29;190;49;27;100;110;Boeing;737-500;110;1990;Athens;Greece
26521;2013-06-22;22;6;2013;22:27:00.0000000;22;2013-06-22;22;6;2013;20:16:00.0000000;20;131;D;D3;D3;0;4,6;3,6;7,7;Delta Air Lines;29;190;49;27;36;150;Boeing;747-400P;416;2002;Helsinki;Finland
26522;2013-06-22;22;6;2013;22:49:00.0000000;22;2013-06-22;22;6;2013;20:43:00.0000000;20;126;C;C4;NA;0;6,7;3,3;8,5;British Airways;29;190;49;27;56;126;Boeing;747-400M;225;1996;Yerevan;Armenia
26508;2013-06-23;23;6;2013;01:23:00.0000000;1;2013-06-22;22;6;2013;23:06:00.0000000;23;137;A;A3;D3;400;6,4;2,8;4,7;Air France;29;190;49;27;63;95;Airbus;A320-200;150;1990;Lahore;Pakistan
26527;2013-06-23;23;6;2013;02:48:00.0000000;2;2013-06-23;23;6;2013;02:42:00.0000000;2;6;A;A3;A1;0;5;7,3;4,3;Virgin Express;81;170;41;39;64;96;Boeing;737-300;150;1986;Chicago;USA
26525;2013-06-23;23;6;2013;05:09:00.0000000;5;2013-06-23;23;6;2013;04:58:00.0000000;4;11;D;D3;D3;0;5,9;7;7,7;Aeroflot Russian Int. Airlines;81;170;41;39;58;160;Ilyushin;96-M;275;2004;Frankfurt;Germany
26529;2013-06-23;23;6;2013;05:56:00.0000000;5;2013-06-23;23;6;2013;05:49:00.0000000;5;7;B;B4;B4;0;5,5;8,3;6;SAS Scandinavian Airlines;81;170;41;39;64;115;Airbus;A321-100/200;180;1997;Hamburg;Germany
26530;2013-06-23;23;6;2013;06:34:00.0000000;6;2013-06-23;23;6;2013;06:19:00.0000000;6;15;C;C4;C4;0;7,8;7,8;8,6;Holland Exel;81;170;41;39;42;63;Airbus;A320-100;150;1987;Nairobi;Kenya
26531;2013-06-23;23;6;2013;08:18:00.0000000;8;2013-06-23;23;6;2013;08:15:00.0000000;8;3;C;C4;C4;0;6,1;8,2;7,8;Surinam Airways;81;170;41;39;63;25;Embraer;135;40;2004;Casablanca;Morocco
26532;2013-06-23;23;6;2013;09:27:00.0000000;9;2013-06-23;23;6;2013;09:25:00.0000000;9;2;C;C3;NA;0;6,5;7,1;7,7;El Al Israel Airlines;81;170;41;39;45;68;Airbus;A320-200;150;1998;Stockholm;Sweden
26533;2013-06-23;23;6;2013;10:04:00.0000000;10;2013-06-23;23;6;2013;09:47:00.0000000;9;17;C;C3;C3;0;5,9;7,3;8,1;Smartwings;81;170;41;39;72;634;Airbus;A380;880;2005;Antalya;Turkey
26534;2013-06-23;23;6;2013;10:59:00.0000000;10;2013-06-23;23;6;2013;10:58:00.0000000;10;1;E;E4;NA;0;7,3;6,9;8,2;VARIG Brasilian Airlines;81;170;41;39;77;193;Airbus;A310-200;250;1985;Lanzarote;Spain
26538;2013-06-23;23;6;2013;11:53:00.0000000;11;2013-06-23;23;6;2013;11:47:00.0000000;11;6;E;E2;E2;0;6,6;8,2;7,3;Alitalia;81;170;41;39;64;70;Boeing;737-600;110;2000;Aruba;Aruba
26541;2013-06-23;23;6;2013;14:30:00.0000000;14;2013-06-23;23;6;2013;14:29:00.0000000;14;1;C;C4;NA;0;6,8;6,9;8,4;KLM Royal Dutch Airlines;81;170;41;39;34;43;Mcdonnel;DOUGLAS MD-87;125;1990;Delhi;India
26546;2013-06-23;23;6;2013;16:13:00.0000000;16;2013-06-23;23;6;2013;16:04:00.0000000;16;9;C;C2;NA;0;7,7;7,9;7,7;Lufthansa;81;170;41;39;85;289;Airbus;A340-311;340;1994;Istanbul;Turkey
25047;2013-06-23;23;6;2013;16:26:00.0000000;16;2013-06-23;23;6;2013;16:13:00.0000000;16;13;D;D2;NA;0;6,3;5;8,6;KLM Royal Dutch Airlines;81;170;41;39;91;228;Boeing;767-300/300ER;250;2000;Tehran;Iran
26547;2013-06-23;23;6;2013;17:50:00.0000000;17;2013-06-23;23;6;2013;17:45:00.0000000;17;5;E;E4;E4;0;6;8,9;8;Estonian Air;81;170;41;39;63;66;Airbus;A318;105;2004;San Francisco;USA
26552;2013-06-23;23;6;2013;18:35:00.0000000;18;2013-06-23;23;6;2013;18:31:00.0000000;18;4;B;B2;B3;0;5,3;7,2;7,2;Sun Express;81;170;41;39;80;240;DC;10-30/30CF/30ER;300;1977;Vancouver;Canada
26549;2013-06-23;23;6;2013;18:37:00.0000000;18;2013-06-23;23;6;2013;18:30:00.0000000;18;7;C;C2;NA;0;5,1;6,8;8;KLM Royal Dutch Airlines;81;170;41;39;52;125;Boeing;737-900;240;2004;Santo Domingo;Dominican Republic
26554;2013-06-23;23;6;2013;18:57:00.0000000;18;2013-06-23;23;6;2013;18:56:00.0000000;18;1;C;C4;NA;0;5,4;8,3;8,6;Lufthansa;81;170;41;39;60;204;Airbus;A340-642;340;2003;Toulouse;France
26555;2013-06-23;23;6;2013;19:28:00.0000000;19;2013-06-23;23;6;2013;19:27:00.0000000;19;1;E;E3;E3;0;7;8,4;8,4;Icelandair;81;170;41;39;79;79;DC;10M;100;1984;Cairo;Egypt
26556;2013-06-23;23;6;2013;20:41:00.0000000;20;2013-06-23;23;6;2013;20:35:00.0000000;20;6;B;B3;B3;0;5,7;7,9;6,2;Nouvelair;81;170;41;39;50;90;Boeing;737-800;180;2004;Johannesburg;South Africa
26557;2013-06-23;23;6;2013;21:52:00.0000000;21;2013-06-23;23;6;2013;21:47:00.0000000;21;5;B;B4;B4;0;6,3;8,5;6,7;Aegean Airlines;81;170;41;39;70;77;Boeing;737-500;110;1994;Kuala Lumpur;Malaysia
26558;2013-06-24;24;6;2013;01:25:00.0000000;1;2013-06-24;24;6;2013;01:22:00.0000000;1;3;A;A2;A2;0;5,7;8;5,6;Ethiopian Airlines;2;110;59;34;43;77;Tupolev;TU-154/154A/B/B2/C/M;180;1982;Almeria;Spain
26559;2013-06-24;24;6;2013;03:54:00.0000000;3;2013-06-24;24;6;2013;03:51:00.0000000;3;3;C;C4;C4;0;5,6;7,4;7,4;VLM Airlines;2;110;59;34;60;90;Boeing;737-300;150;1993;Sharm El Sheikh;Egypt
26560;2013-06-24;24;6;2013;03:57:00.0000000;3;2013-06-24;24;6;2013;03:52:00.0000000;3;5;C;C1;NA;0;5,5;7,7;7,1;Holland Exel;2;110;59;34;61;153;Airbus;A310-300;250;1994;Bratislava;Slovakia
26564;2013-06-24;24;6;2013;04:34:00.0000000;4;2013-06-24;24;6;2013;04:32:00.0000000;4;2;E;E5;E5;0;6,9;7,4;8;JAT Yugoslav Airlines;2;110;59;34;83;208;Ilyushin;IL-86;250;1982;Thessaloniki;Greece
26561;2013-06-24;24;6;2013;05:12:00.0000000;5;2013-06-24;24;6;2013;05:02:00.0000000;5;10;C;C5;C5;0;5,5;7,4;8,3;El Al Israel Airlines;2;110;59;34;71;213;Boeing;747SP;300;1982;Skopje;Macedonia
26565;2013-06-24;24;6;2013;05:16:00.0000000;5;2013-06-24;24;6;2013;05:12:00.0000000;5;4;C;C2;NA;0;5,5;7,7;8;Scot Airways;2;110;59;34;59;77;British Aerospace;146-300;130;1996;Boston;USA
26566;2013-06-24;24;6;2013;05:39:00.0000000;5;2013-06-24;24;6;2013;05:25:00.0000000;5;14;D;D2;NA;0;5,4;6,8;7,7;KLM Royal Dutch Airlines;2;110;59;34;51;212;Boeing;747-400P;416;2002;Aleppo;Syria
26570;2013-06-24;24;6;2013;05:50:00.0000000;5;2013-06-24;24;6;2013;05:30:00.0000000;5;20;D;D3;NA;0;7;6,8;8,1;Singapore Airlines;2;110;59;34;64;96;Boeing;737-700;150;2003;San Jose;Costa Rica
26572;2013-06-24;24;6;2013;12:26:00.0000000;12;2013-06-24;24;6;2013;12:25:00.0000000;12;1;D;D4;NA;0;6,6;6,9;8,5;Bulgaria Air;2;110;59;34;71;128;Boeing;737-800W;180;2001;Sydney;Australia
26573;2013-06-24;24;6;2013;13:21:00.0000000;13;2013-06-24;24;6;2013;13:13:00.0000000;13;8;C;C2;NA;0;5;7,3;7,5;KLM Royal Dutch Airlines;2;110;59;34;67;101;Airbus;A320-200;150;1999;Athens;Greece
26577;2013-06-24;24;6;2013;15:01:00.0000000;15;2013-06-24;24;6;2013;14:52:00.0000000;14;9;C;C4;NA;0;6,1;6,2;8,2;British Airways;2;110;59;34;53;119;Boeing;747-400M;225;2000;Stockholm;Sweden
26579;2013-06-24;24;6;2013;15:10:00.0000000;15;2013-06-24;24;6;2013;15:04:00.0000000;15;6;A;A4;A4;0;4,9;7,6;4,9;Northwest Airlines;2;110;59;34;49;74;Boeing;737-300;150;1985;Casablanca;Morocco
26578;2013-06-24;24;6;2013;15:44:00.0000000;15;2013-06-24;24;6;2013;15:35:00.0000000;15;9;C;C2;C2;0;6,6;7,4;8,6;Air Canada;2;110;59;34;86;43;Canadair;100/200ER;50;1994;Alicante;Spain
26580;2013-06-24;24;6;2013;17:13:00.0000000;17;2013-06-24;24;6;2013;17:05:00.0000000;17;8;C;C4;NA;0;8,2;7,5;8,5;KLM Royal Dutch Airlines;2;110;59;34;100;150;Airbus;A320-100;150;1988;Glasgow;United Kingdom
26584;2013-06-24;24;6;2013;17:54:00.0000000;17;2013-06-24;24;6;2013;17:44:00.0000000;17;10;D;D2;D2;0;5,3;6,6;7,5;Meridiana;2;110;59;34;61;168;Airbus;A300-600P;275;2001;Los Angeles;USA
26582;2013-06-24;24;6;2013;18:37:00.0000000;18;2013-06-24;24;6;2013;18:27:00.0000000;18;10;D;D4;NA;0;4;7,4;7,7;Continental Airlines;2;110;59;34;82;82;DC;10M;100;1980;Milan;Italy
26585;2013-06-24;24;6;2013;19:21:00.0000000;19;2013-06-24;24;6;2013;19:20:00.0000000;19;1;C;C5;C5;0;6,7;8;7,7;VLM Airlines;2;110;59;34;66;99;Boeing;737-300;150;1997;Porto;Portugal
26586;2013-06-24;24;6;2013;21:07:00.0000000;21;2013-06-24;24;6;2013;21:05:00.0000000;21;2;E;E5;E5;0;7,5;7,5;7,8;BudgetAir;2;110;59;34;43;47;Boeing;737-600;110;2000;Chicago;USA
26587;2013-06-24;24;6;2013;21:34:00.0000000;21;2013-06-24;24;6;2013;21:26:00.0000000;21;8;C;C5;NA;0;6;8,4;7,6;EVA Airways;2;110;59;34;63;126;Boeing;767-200/200ER;200;1995;Dalaman;Turkey
26594;2013-06-25;25;6;2013;00:50:00.0000000;0;2013-06-25;25;6;2013;00:41:00.0000000;0;9;C;C3;C3;0;6,9;6,9;7,9;United Airlines;-1;90;65;30;95;209;Boeing;B757-300;220;2001;Delhi;India
26590;2013-06-25;25;6;2013;00:51:00.0000000;0;2013-06-25;25;6;2013;00:49:00.0000000;0;2;D;D4;NA;0;5;7,9;7,5;Singapore Airlines;-1;90;65;30;65;88;Boeing;B717-200;135;2004;Guangzhou;China
22839;2013-06-25;25;6;2013;00:57:00.0000000;0;2013-06-25;25;6;2013;00:54:00.0000000;0;3;C;C3;NA;0;5,5;8,3;7,8;Lufthansa;-1;90;65;30;79;237;Boeing;747SP;300;1984;Larnaca;Cyprus
26595;2013-06-25;25;6;2013;03:57:00.0000000;3;2013-06-25;25;6;2013;03:55:00.0000000;3;2;A;A4;A4;0;5,9;7,7;5,9;LOT Polish Airlines;-1;90;65;30;82;144;Boeing;737-400;175;1994;Stavanger;Norway
26596;2013-06-25;25;6;2013;04:28:00.0000000;4;2013-06-25;25;6;2013;04:28:00.0000000;4;0;D;D2;D2;0;5,1;6,7;7,8;Korean Air;-1;90;65;30;84;349;Boeing;747-400P;416;2000;Puerto Plata;Dominican Republic
26597;2013-06-25;25;6;2013;05:55:00.0000000;5;2013-06-25;25;6;2013;05:51:00.0000000;5;4;B;B3;NA;0;5,5;8,2;6,6;VISIG;-1;90;65;30;74;229;Airbus;A340-211;310;2003;Reykjavik;Iceland
26598;2013-06-25;25;6;2013;07:41:00.0000000;7;2013-06-25;25;6;2013;07:27:00.0000000;7;14;E;E2;E2;0;6,5;8;8,2;Malaysia Airlines;-1;90;65;30;100;30;Dasa/Dornier;228-200;30;1987;Manila;Philippines
26600;2013-06-25;25;6;2013;08:10:00.0000000;8;2013-06-25;25;6;2013;08:00:00.0000000;8;10;A;A2;A2;0;7;8;5;Thomsonfly.com;-1;90;65;30;95;214;Boeing;747-400M;225;2005;Cologne/Bonn;Germany
26601;2013-06-25;25;6;2013;08:20:00.0000000;8;2013-06-25;25;6;2013;08:19:00.0000000;8;1;D;D1;D1;0;4,7;7,4;7,8;Eritrean Airlines;-1;90;65;30;100;40;Dash;8 DHC SERIES 100/200;40;1994;Liverpool;United Kingdom
26602;2013-06-25;25;6;2013;08:58:00.0000000;8;2013-06-25;25;6;2013;08:49:00.0000000;8;9;A;A3;A3;0;6,3;7,6;5,9;bmi;-1;90;65;30;78;117;Airbus;A320-100;150;1988;Vienna;Austria
22854;2013-06-25;25;6;2013;10:02:00.0000000;10;2013-06-25;25;6;2013;10:00:00.0000000;10;2;A;A1;A1;0;5,7;7,2;5,5;LOT Polish Airlines;-1;90;65;30;80;88;Boeing;737-600;110;1999;Florence;Italy
26604;2013-06-25;25;6;2013;12:25:00.0000000;12;2013-06-25;25;6;2013;12:14:00.0000000;12;11;C;C2;C2;0;4,8;6,6;7,9;Austrian;-1;90;65;30;75;225;Boeing;747SP;300;1980;Seoul;South Korea
26603;2013-06-25;25;6;2013;12:38:00.0000000;12;2013-06-25;25;6;2013;12:20:00.0000000;12;18;E;E3;E3;0;4,6;7,6;8,1;Estonian Air;-1;90;65;30;95;119;Airbus;A319-111;125;2003;;Switzerland
26608;2013-06-25;25;6;2013;15:52:00.0000000;15;2013-06-25;25;6;2013;15:46:00.0000000;15;6;A;A5;A5;0;5,9;7,9;6,4;Malev Hungarian Airlines;-1;90;65;30;80;192;Boeing;737-900;240;2003;Bremen;Germany
26605;2013-06-25;25;6;2013;15:57:00.0000000;15;2013-06-25;25;6;2013;15:53:00.0000000;15;4;E;E2;NA;0;6,1;8;8,8;VARIG Brasilian Airlines;-1;90;65;30;63;205;Mcdonnel;DOUGLAS MD-11;325;1992;Willemstad / Curacao Island;Netherlands Antilles
23780;2013-06-25;25;6;2013;17:31:00.0000000;17;2013-06-25;25;6;2013;17:30:00.0000000;17;1;C;C2;NA;0;6,5;7,7;7,3;Lufthansa;-1;90;65;30;59;183;Airbus;A340-211;310;2003;Pula;Croatia (Hrvatska)
26606;2013-06-25;25;6;2013;18:39:00.0000000;18;2013-06-25;25;6;2013;18:32:00.0000000;18;7;D;D3;D3;0;7,1;7,8;7,4;Pulkovo Aviation Enterprise;-1;90;65;30;79;217;Boeing;767-400ER;275;2002;Kuala Lumpur;Malaysia
26610;2013-06-25;25;6;2013;20:10:00.0000000;20;2013-06-25;25;6;2013;20:09:00.0000000;20;1;C;C4;C4;0;6,4;8,1;8,1;MAT Macedonian Airlines;-1;90;65;30;92;166;Airbus;A321-100/200;180;1994;Tallinn;Estonia
26614;2013-06-26;26;6;2013;03:16:00.0000000;3;2013-06-26;26;6;2013;03:04:00.0000000;3;12;A;A4;A4;0;5,6;7,1;5,6;Royal Jordanian Airlines;35;90;58;42;75;60;YAK;40;80;1994;Dallas;USA
22408;2013-06-26;26;6;2013;03:24:00.0000000;3;2013-06-26;26;6;2013;03:12:00.0000000;3;12;C;C1;NA;0;5;6,5;7,3;KLM Royal Dutch Airlines;35;90;58;42;78;324;Boeing;747-400P;416;2000;Trondheim;Norway
26615;2013-06-26;26;6;2013;05:57:00.0000000;5;2013-06-26;26;6;2013;05:53:00.0000000;5;4;D;D5;NA;0;6,4;7,1;8,2;Finnair;35;90;58;42;87;261;Airbus;A330-200;300;2003;Humberside;United Kingdom
26616;2013-06-26;26;6;2013;07:40:00.0000000;7;2013-06-26;26;6;2013;07:37:00.0000000;7;3;B;B4;B4;0;5,6;7,2;6,2;China Airlines;35;90;58;42;69;121;Airbus;A300C4;175;1985;Milan;Italy
26617;2013-06-26;26;6;2013;09:56:00.0000000;9;2013-06-26;26;6;2013;09:52:00.0000000;9;4;A;A2;A2;0;4,7;8,4;5,7;AlsaceExel;35;90;58;42;77;116;Mcdonnel;DOUGLAS MD-88;150;1995;Catania;Italy
26618;2013-06-26;26;6;2013;11:46:00.0000000;11;2013-06-26;26;6;2013;11:38:00.0000000;11;8;E;E3;E3;0;4,9;7,9;7,9;Estonian Air;35;90;58;42;100;105;Airbus;A318;105;2004;Palma Mallorca;Spain
26619;2013-06-26;26;6;2013;12:11:00.0000000;12;2013-06-26;26;6;2013;11:54:00.0000000;11;17;C;C5;NA;0;5,6;6,9;8,2;Lufthansa;35;90;58;42;100;340;Airbus;A340-642;340;2004;London;United Kingdom
23585;2013-06-26;26;6;2013;12:17:00.0000000;12;2013-06-26;26;6;2013;12:06:00.0000000;12;11;C;C3;NA;0;6,6;7,5;7,5;KLM Royal Dutch Airlines;35;90;58;42;95;209;Boeing;B757-300;220;1999;Toulouse;France
26622;2013-06-26;26;6;2013;13:55:00.0000000;13;2013-06-26;26;6;2013;13:52:00.0000000;13;3;E;E4;E4;0;6,6;7;8,3;Sky Airlines;35;90;58;42;64;21;Embrear;EMB-120;33;1985;Nice;France
26621;2013-06-26;26;6;2013;14:09:00.0000000;14;2013-06-26;26;6;2013;14:06:00.0000000;14;3;C;C5;C5;0;6,1;7;8;Aer Lingus;35;90;58;42;92;138;Mcdonnel;DOUGLAS MD-88;150;1987;Paphos;Cyprus
26623;2013-06-26;26;6;2013;15:35:00.0000000;15;2013-06-26;26;6;2013;15:27:00.0000000;15;8;B;B2;B2;0;5,1;6,1;6,3;Helios Airways;35;90;58;42;93;102;Boeing;737-600;110;2005;SAL;Cape Verde
26625;2013-06-26;26;6;2013;16:27:00.0000000;16;2013-06-26;26;6;2013;16:19:00.0000000;16;8;D;D4;NA;0;6,5;7,8;8,5;Aeroflot Russian Int. Airlines;35;90;58;42;50;125;Ilyushin;IL-86;250;1988;Tbilisi;Georgia
26624;2013-06-26;26;6;2013;16:28:00.0000000;16;2013-06-26;26;6;2013;16:26:00.0000000;16;2;E;E1;E1;0;5,6;7,4;8,5;transavia.com;35;90;58;42;92;101;Boeing;737-500;110;1996;Skopje;Macedonia
26628;2013-06-26;26;6;2013;17:11:00.0000000;17;2013-06-26;26;6;2013;16:56:00.0000000;16;15;C;C1;C1;0;6;6,4;7,8;Air Canada;35;90;58;42;100;50;Canadair;100/200ER;50;2000;Newcastle;United Kingdom
26629;2013-06-26;26;6;2013;18:22:00.0000000;18;2013-06-26;26;6;2013;18:17:00.0000000;18;5;B;B3;B3;0;6,9;7,3;6,7;SAS Scandinavian Airlines;35;90;58;42;68;49;Aerospatiale/Aerital;ATR 72;72;1999;Bristol;United Kingdom
26631;2013-06-26;26;6;2013;21:24:00.0000000;21;2013-06-26;26;6;2013;21:01:00.0000000;21;23;E;E4;E4;0;7;7;8,9;Air Malta;35;90;58;42;53;146;Airbus;A300B2;275;1972;Gran Canaria;Spain
26632;2013-06-26;26;6;2013;22:48:00.0000000;22;2013-06-26;26;6;2013;22:47:00.0000000;22;1;C;C2;NA;0;6;6,9;7,3;Malaysia Airlines;35;90;58;42;66;76;British Aerospace;146-200;115;1996;Bombay;India
26611;2013-06-26;26;6;2013;23:33:00.0000000;23;2013-06-25;25;6;2013;23:28:00.0000000;23;1445;E;E5;NA;0;5,8;7,9;8,5;Sterling;-1;90;65;30;89;156;Boeing;737-400;175;1989;Sydney;Australia
26612;2013-06-26;26;6;2013;23:52:00.0000000;23;2013-06-26;26;6;2013;23:49:00.0000000;23;3;E;E4;E1;0;5,8;6,2;8,7;Icelandair;35;90;58;42;61;67;Boeing;737-600;110;2001;Billund;Denmark
26633;2013-06-27;27;6;2013;04:09:00.0000000;4;2013-06-27;27;6;2013;04:08:00.0000000;4;1;C;C3;NA;0;5,5;7,2;7,7;KLM Royal Dutch Airlines;19;110;50;21;69;121;Airbus;A300C4;175;1986;Copenhagen;Denmark
26636;2013-06-27;27;6;2013;08:12:00.0000000;8;2013-06-27;27;6;2013;07:59:00.0000000;7;13;C;C4;NA;0;6,3;6,9;7,6;British Airways;19;110;50;21;58;131;Boeing;747-400M;225;1999;Stockholm;Sweden
26638;2013-06-27;27;6;2013;13:20:00.0000000;13;2013-06-27;27;6;2013;13:06:00.0000000;13;14;A;A5;A5;0;6,2;6,4;4,5;Sun Dor;19;110;50;21;66;99;Mcdonnel;DOUGLAS MD-88;150;1994;Manchester;United Kingdom
26639;2013-06-27;27;6;2013;15:42:00.0000000;15;2013-06-27;27;6;2013;15:39:00.0000000;15;3;C;C1;NA;0;7;8,2;8,1;KLM Royal Dutch Airlines;19;110;50;21;52;177;Airbus;A340-642;340;2002;Palermo;Italy
26643;2013-06-27;27;6;2013;18:24:00.0000000;18;2013-06-27;27;6;2013;18:14:00.0000000;18;10;C;C4;C4;0;5,6;6,5;8,9;MAT Macedonian Airlines;19;110;50;21;76;209;Airbus;A300-600P;275;1999;Philadelphia;USA
26645;2013-06-28;28;6;2013;01:27:00.0000000;1;2013-06-28;28;6;2013;00:53:00.0000000;0;34;B;B4;B4;0;4,8;7;5,7;China Airlines;136;100;29;30;80;256;Boeing;777-200;320;2000;Milan;Italy
26646;2013-06-28;28;6;2013;01:49:00.0000000;1;2013-06-28;28;6;2013;01:11:00.0000000;1;38;D;D4;D4;0;5,4;6,3;8,8;Aeroflot Russian Int. Airlines;136;100;29;30;76;209;Ilyushin;96-M;275;2004;Quito;Ecuador
26648;2013-06-28;28;6;2013;02:31:00.0000000;2;2013-06-28;28;6;2013;01:54:00.0000000;1;37;C;C1;NA;0;6,2;7,7;8,3;KLM Royal Dutch Airlines;136;100;29;30;84;349;Boeing;747-400P;416;1999;Minneapolis;USA
26652;2013-06-28;28;6;2013;04:48:00.0000000;4;2013-06-28;28;6;2013;04:18:00.0000000;4;30;D;D2;E1;200;8,3;6;8,1;Corendon Airlines;136;100;29;30;67;84;Airbus;A319-111;125;1998;Minneapolis;USA
26653;2013-06-28;28;6;2013;06:41:00.0000000;6;2013-06-28;28;6;2013;06:16:00.0000000;6;25;D;D4;D4;0;7;7,4;8,3;Aeroflot Russian Int. Airlines;136;100;29;30;62;62;Tupolev;TU-134/134A/B;100;1982;Bologna;Italy
26656;2013-06-28;28;6;2013;13:12:00.0000000;13;2013-06-28;28;6;2013;12:46:00.0000000;12;26;C;C4;NA;0;5,7;7,3;7,6;KLM Royal Dutch Airlines;136;100;29;30;66;215;Mcdonnel;DOUGLAS MD-11;325;1992;Venice;Italy
26661;2013-06-28;28;6;2013;14:02:00.0000000;14;2013-06-28;28;6;2013;13:25:00.0000000;13;37;A;A3;NA;0;4,7;6,4;4,8;Cathay Pacific Airways;136;100;29;30;88;97;Boeing;737-500;110;1991;Lagos;Nigeria
26664;2013-06-28;28;6;2013;20:24:00.0000000;20;2013-06-28;28;6;2013;19:48:00.0000000;19;36;C;C3;C3;0;6,9;5,9;8,1;Air Canada;136;100;29;30;79;158;Boeing;767-200/200ER;200;2001;Cardiff;United Kingdom
26665;2013-06-28;28;6;2013;22:01:00.0000000;22;2013-06-28;28;6;2013;21:30:00.0000000;21;31;E;E2;E2;0;5,6;6,7;7,4;Syrian Arab Airlines;136;100;29;30;89;134;Airbus;A320-100;150;1987;Miami;USA
26644;2013-06-28;28;6;2013;23:38:00.0000000;23;2013-06-28;28;6;2013;23:01:00.0000000;23;37;B;B1;B4;0;7,5;5,4;6,5;bmibaby;136;100;29;30;66;119;Boeing;737-800;180;2001;New York;USA
26666;2013-06-29;29;6;2013;00:27:00.0000000;0;2013-06-29;29;6;2013;00:24:00.0000000;0;3;D;D3;D3;0;5;7,5;8,5;Aeroflot Russian Int. Airlines;14;110;24;28;71;178;Ilyushin;IL-86;250;1988;Punta Cana;Dominican Republic
26668;2013-06-29;29;6;2013;01:17:00.0000000;1;2013-06-29;29;6;2013;01:17:00.0000000;1;0;E;E1;E1;0;7,2;6,6;7,7;Malaysia Airlines;14;110;24;28;82;82;YAK;42;100;1994;Santo Domingo;Dominican Republic
26670;2013-06-29;29;6;2013;02:55:00.0000000;2;2013-06-29;29;6;2013;02:36:00.0000000;2;19;A;A2;A2;0;7,4;7,2;5,9;Air Memphis;14;110;24;28;60;90;Boeing;737-700;150;2005;Bologna;Italy
26671;2013-06-29;29;6;2013;03:04:00.0000000;3;2013-06-29;29;6;2013;03:00:00.0000000;3;4;D;D3;NA;0;4,8;8,7;7,9;Bulgaria Air;14;110;24;28;71;170;Boeing;737-900;240;2005;Boston;USA
26672;2013-06-29;29;6;2013;05:34:00.0000000;5;2013-06-29;29;6;2013;05:25:00.0000000;5;9;E;E2;E2;0;6,3;7,4;7,7;Alitalia;14;110;24;28;87;131;Boeing;737-300;150;1987;Reykjavik;Iceland
26673;2013-06-29;29;6;2013;06:30:00.0000000;6;2013-06-29;29;6;2013;06:13:00.0000000;6;17;D;D1;D1;0;5,8;6,1;7,8;Finnair;14;110;24;28;78;265;Airbus;A340-642;340;2005;Detroit;USA
26674;2013-06-29;29;6;2013;09:20:00.0000000;9;2013-06-29;29;6;2013;09:09:00.0000000;9;11;D;D1;NA;0;5,2;7,2;7,8;Singapore Airlines;14;110;24;28;78;86;Boeing;737-500;110;1993;Karachi;Pakistan
26677;2013-06-29;29;6;2013;10:03:00.0000000;10;2013-06-29;29;6;2013;09:52:00.0000000;9;11;E;E4;E4;0;7,2;7,1;8,1;Royal Air Maroc;14;110;24;28;83;291;Boeing;777-300;350;1998;Cairo;Egypt
26679;2013-06-29;29;6;2013;18:34:00.0000000;18;2013-06-29;29;6;2013;18:29:00.0000000;18;5;C;C3;NA;0;5,6;7,5;7,7;KLM Royal Dutch Airlines;14;110;24;28;58;203;Boeing;777-300;350;1997;Skopje;Macedonia
26682;2013-06-29;29;6;2013;21:27:00.0000000;21;2013-06-29;29;6;2013;21:18:00.0000000;21;9;E;E5;E5;0;4,8;7;7,9;Air Malta;14;110;24;28;71;195;Airbus;A300-600P;275;1996;Frankfurt;Germany
26683;2013-06-29;29;6;2013;22:26:00.0000000;22;2013-06-29;29;6;2013;22:23:00.0000000;22;3;A;A4;A4;0;6,4;7,9;6,2;Adria Airways;14;110;24;28;68;187;Airbus;A300B2;275;1981;;Switzerland
26684;2013-06-29;29;6;2013;23:02:00.0000000;23;2013-06-29;29;6;2013;22:51:00.0000000;22;11;B;B3;B3;0;6,8;7,8;6,5;SAS Scandinavian Airlines;14;110;24;28;46;156;Airbus;A340-642;340;2004;Havana;Cuba
26687;2013-06-30;30;6;2013;01:20:00.0000000;1;2013-06-30;30;6;2013;01:12:00.0000000;1;8;B;B2;B2;0;5,4;7,6;7,1;Aegean Airlines;0;120;65;32;57;100;Boeing;737-400;175;1994;Southampton;United Kingdom
